category,prompt,position,seq_len,d_eff,H_p,d_eff_tempered,H_p_tempered,spectral_anisotropy,trace_G,top_eig_1,top_eig_2,top_eig_5
rote,"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15,",18,30,1.515477180480957,1.6886332035064697,3.4276199340820312,5.961001396179199,1288.4693603515625,1.145692229270935,0.5766364932060242,0.2908080220222473,0.018959086388349533
rote,"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15,",19,30,2.48368763923645,0.8593826293945312,4.427783966064453,8.089149475097656,1076.999755859375,0.28370213508605957,0.11935435235500336,0.030233334749937057,0.013709565624594688
rote,"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15,",20,30,1.0001373291015625,0.5995326042175293,3.3073484897613525,6.515011787414551,1992.6005859375,0.4639715254306793,0.36113670468330383,0.042350735515356064,0.004531328100711107
rote,"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15,",21,30,2.460966110229492,0.1260194331407547,4.165275573730469,7.295648574829102,1090.0146484375,0.030597494915127754,0.013028014451265335,0.004424319136887789,0.0013220995897427201
rote,"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15,",22,30,1.0592589378356934,1.1407318115234375,3.346099615097046,6.561274528503418,1913.23046875,0.956977128982544,0.715202271938324,0.09880711883306503,0.009093395434319973
rote,"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15,",23,30,2.4637513160705566,0.22575750946998596,4.347155570983887,7.891299247741699,1116.745361328125,0.05649604648351669,0.02464519627392292,0.007474435027688742,0.0022813663817942142
rote,"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15,",24,30,1.058593988418579,0.5238117575645447,3.2416419982910156,6.345905303955078,1962.9617919921875,0.387420654296875,0.29706716537475586,0.03123536892235279,0.003978034947067499
rote,"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15,",25,30,2.1293892860412598,0.10815410315990448,4.072137832641602,6.900842666625977,1321.1112060546875,0.028270136564970016,0.014589060097932816,0.004226516932249069,0.0007575916242785752
rote,"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15,",26,30,1.0524203777313232,0.42478635907173157,3.104393720626831,6.285594940185547,1964.5655517578125,0.30262869596481323,0.23223981261253357,0.02380146086215973,0.0032793786376714706
rote,"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15,",27,30,2.0083820819854736,0.1178167462348938,4.062506675720215,7.035211563110352,1397.20361328125,0.036460280418395996,0.019899388775229454,0.004286549985408783,0.0008554755477234721
rote,"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15,",28,30,1.0042046308517456,1.1101154088974,3.2085213661193848,6.228690147399902,1934.9010009765625,0.9486433267593384,0.7170042395591736,0.10158412903547287,0.008099248632788658
rote,"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15,",29,30,1.9466118812561035,0.20581933856010437,4.150654315948486,7.724307060241699,1548.656982421875,0.0750807598233223,0.04541966691613197,0.007552014198154211,0.0018805766012519598
rote,a b c d e f g h i j k l m n o p q r s t,0,20,4.059296607971191,5.4535346031188965,5.361842155456543,10.189193725585938,423.637939453125,1.6777702569961548,0.2776434123516083,0.16181409358978271,0.07654286175966263
rote,a b c d e f g h i j k l m n o p q r s t,1,20,4.475266456604004,5.436895370483398,5.565453052520752,9.827817916870117,452.5976867675781,2.735896348953247,0.48369544744491577,0.32797127962112427,0.05699507147073746
rote,a b c d e f g h i j k l m n o p q r s t,2,20,2.5802783966064453,2.8909387588500977,4.730560302734375,9.604933738708496,1222.91357421875,1.8221029043197632,0.8704197406768799,0.19564799964427948,0.05628154054284096
rote,a b c d e f g h i j k l m n o p q r s t,3,20,2.5800094604492188,2.669219732284546,4.630842208862305,9.177614212036133,1247.58642578125,1.7715405225753784,0.8633397817611694,0.19024300575256348,0.04910801351070404
rote,a b c d e f g h i j k l m n o p q r s t,4,20,2.3390097618103027,1.8899013996124268,4.509594440460205,8.825044631958008,1359.466064453125,1.3521403074264526,0.7180424928665161,0.16495175659656525,0.03455960750579834
rote,a b c d e f g h i j k l m n o p q r s t,5,20,2.2587332725524902,1.5657846927642822,4.458125114440918,8.817480087280273,1437.3770751953125,1.1293219327926636,0.634086549282074,0.1229938343167305,0.02518029697239399
rote,a b c d e f g h i j k l m n o p q r s t,6,20,2.0583696365356445,0.9779874086380005,4.337550163269043,8.615899085998535,1557.8846435546875,0.7073594331741333,0.43046265840530396,0.07504013925790787,0.011572610586881638
rote,a b c d e f g h i j k l m n o p q r s t,7,20,2.3924968242645264,0.8998122215270996,4.439626216888428,8.401973724365234,1309.9285888671875,0.5369806885719299,0.2747681140899658,0.06454169750213623,0.013839945197105408
rote,a b c d e f g h i j k l m n o p q r s t,8,20,2.1597836017608643,0.47409072518348694,4.1681623458862305,8.07033634185791,1482.607177734375,0.28800809383392334,0.16679799556732178,0.029620999470353127,0.005773029290139675
rote,a b c d e f g h i j k l m n o p q r s t,9,20,2.0882656574249268,1.0029444694519043,4.377475261688232,8.0216646194458,1485.44384765625,0.683349072933197,0.39651432633399963,0.07867582142353058,0.014682154171168804
rote,a b c d e f g h i j k l m n o p q r s t,10,20,2.212261438369751,0.5355559587478638,4.214194297790527,8.303211212158203,1500.6268310546875,0.34446626901626587,0.2019200474023819,0.028851352632045746,0.007689877413213253
rote,a b c d e f g h i j k l m n o p q r s t,11,20,2.1153101921081543,0.30276966094970703,4.0771918296813965,7.884965896606445,1548.406005859375,0.18129009008407593,0.10965260863304138,0.016141800209879875,0.003920391667634249
rote,a b c d e f g h i j k l m n o p q r s t,12,20,2.202237129211426,0.17828722298145294,3.996314764022827,7.247232913970947,1466.26123046875,0.0966256707906723,0.055343158543109894,0.007924020290374756,0.002921502571552992
rote,a b c d e f g h i j k l m n o p q r s t,13,20,2.24544095993042,0.27502429485321045,4.087596416473389,7.674774169921875,1439.7574462890625,0.15753807127475739,0.08860024064779282,0.012643883936107159,0.0048218839801847935
rote,a b c d e f g h i j k l m n o p q r s t,14,20,1.9567421674728394,0.11938020586967468,3.7522857189178467,7.029942989349365,1594.4757080078125,0.067708320915699,0.04217159003019333,0.0067024556919932365,0.001291795284487307
rote,a b c d e f g h i j k l m n o p q r s t,15,20,1.8258378505706787,0.17974138259887695,3.870246648788452,6.909573554992676,1653.6932373046875,0.11042908579111099,0.07133430987596512,0.008227316662669182,0.002367547946050763
rote,a b c d e f g h i j k l m n o p q r s t,16,20,2.212739944458008,0.0552138090133667,3.632826805114746,6.01770544052124,1433.208740234375,0.02520769089460373,0.01411245483905077,0.0023112157359719276,0.0006073348922654986
rote,a b c d e f g h i j k l m n o p q r s t,17,20,2.011772871017456,0.055880628526210785,3.60685133934021,6.0397467613220215,1526.160400390625,0.029446225613355637,0.01755455695092678,0.002736977767199278,0.0007543697720393538
rote,a b c d e f g h i j k l m n o p q r s t,18,20,1.787361979484558,0.028975598514080048,3.288439989089966,5.010450839996338,1681.7945556640625,0.014815735630691051,0.009733212180435658,0.0010403089690953493,0.0003464371256995946
rote,a b c d e f g h i j k l m n o p q r s t,19,20,2.040628433227539,0.04485998675227165,3.5632500648498535,4.913190841674805,1500.751220703125,0.022484131157398224,0.01318089384585619,0.0018646037206053734,0.0006244270480237901
rote,"Monday, Tuesday, Wednesday, Thursday, Friday, Saturday,",0,12,3.5099496841430664,3.9962074756622314,4.901344299316406,9.508716583251953,701.7779541015625,1.6974067687988281,0.46531352400779724,0.14685745537281036,0.0688449963927269
rote,"Monday, Tuesday, Wednesday, Thursday, Friday, Saturday,",1,12,2.9180197715759277,3.6715774536132812,4.443103313446045,8.671416282653809,862.1321411132812,1.4419370889663696,0.4856016933917999,0.22918173670768738,0.05270608887076378
rote,"Monday, Tuesday, Wednesday, Thursday, Friday, Saturday,",2,12,2.201535224914551,0.7102833986282349,3.999117851257324,7.642438888549805,1374.958740234375,0.35150542855262756,0.1887912005186081,0.025592684745788574,0.012077176943421364
rote,"Monday, Tuesday, Wednesday, Thursday, Friday, Saturday,",3,12,1.5345205068588257,0.5765583515167236,4.084783554077148,8.698203086853027,1619.7398681640625,0.24716095626354218,0.15638142824172974,0.04146648570895195,0.0041144536808133125
rote,"Monday, Tuesday, Wednesday, Thursday, Friday, Saturday,",4,12,2.3733325004577637,1.217526912689209,4.088771343231201,7.798547267913818,1207.6507568359375,0.6459767818450928,0.30473217368125916,0.08855798840522766,0.02523455210030079
rote,"Monday, Tuesday, Wednesday, Thursday, Friday, Saturday,",5,12,1.42905592918396,0.3391041159629822,3.991046667098999,8.417906761169434,1818.0030517578125,0.1859157234430313,0.1320294439792633,0.01398689765483141,0.00388288963586092
rote,"Monday, Tuesday, Wednesday, Thursday, Friday, Saturday,",6,12,2.3101425170898438,0.7474764585494995,3.923330545425415,7.4634175300598145,1258.7279052734375,0.37448015809059143,0.18412835896015167,0.0493985153734684,0.014393475838005543
rote,"Monday, Tuesday, Wednesday, Thursday, Friday, Saturday,",7,12,0.8743945360183716,0.49892762303352356,3.981861114501953,8.353708267211914,2161.28369140625,0.4327951669692993,0.3653879463672638,0.02020895667374134,0.0048412117175757885
rote,"Monday, Tuesday, Wednesday, Thursday, Friday, Saturday,",8,12,2.385014057159424,1.8954890966415405,4.057371616363525,7.446617126464844,1066.7576904296875,1.08942711353302,0.4539667069911957,0.19710992276668549,0.05014127120375633
rote,"Monday, Tuesday, Wednesday, Thursday, Friday, Saturday,",9,12,1.1835495233535767,0.4253818392753601,4.030220985412598,8.362781524658203,2001.6524658203125,0.3250277638435364,0.2541377544403076,0.015762243419885635,0.006611652206629515
rote,"Monday, Tuesday, Wednesday, Thursday, Friday, Saturday,",10,12,2.160515546798706,0.7211800813674927,3.8464298248291016,7.173661708831787,1306.802490234375,0.36145350337028503,0.18451108038425446,0.04757126793265343,0.011792725883424282
rote,"Monday, Tuesday, Wednesday, Thursday, Friday, Saturday,",11,12,0.34810709953308105,0.3553944230079651,3.4862897396087646,7.337241172790527,2420.970703125,0.4160509705543518,0.3934559226036072,0.010029527358710766,0.0011283959029242396
rote,"January, February, March, April, May, June, July, August,",0,16,3.850522518157959,4.806713581085205,4.737847328186035,9.196905136108398,429.5030517578125,1.6102973222732544,0.2701670527458191,0.19957587122917175,0.05657515302300453
rote,"January, February, March, April, May, June, July, August,",1,16,4.010110855102539,5.544756889343262,4.963883399963379,9.638542175292969,458.4529113769531,1.6841118335723877,0.301596075296402,0.21099378168582916,0.052185483276844025
rote,"January, February, March, April, May, June, July, August,",2,16,2.2107133865356445,1.1391544342041016,4.172902584075928,7.990371227264404,1349.6116943359375,0.5510129332542419,0.29048964381217957,0.05902116745710373,0.01692524179816246
rote,"January, February, March, April, May, June, July, August,",3,16,1.5259839296340942,0.6549817323684692,4.187807559967041,8.939324378967285,1668.0467529296875,0.4099564552307129,0.26711973547935486,0.05260657146573067,0.011086000129580498
rote,"January, February, March, April, May, June, July, August,",4,16,2.313241481781006,1.5735564231872559,4.191317558288574,7.987578392028809,1299.3922119140625,0.8359841108322144,0.42432472109794617,0.0659901350736618,0.030959701165556908
rote,"January, February, March, April, May, June, July, August,",5,16,1.9275410175323486,0.529948353767395,4.210422515869141,8.633249282836914,1401.2818603515625,0.2742729187011719,0.15013033151626587,0.035695020109415054,0.011188337579369545
rote,"January, February, March, April, May, June, July, August,",6,16,2.1263484954833984,0.7221417427062988,4.028994560241699,7.895686149597168,1446.4765625,0.3484800159931183,0.1969016194343567,0.025962091982364655,0.00959657970815897
rote,"January, February, March, April, May, June, July, August,",7,16,1.5575257539749146,0.30100148916244507,3.9231350421905518,8.250310897827148,1673.9173583984375,0.16021305322647095,0.10475914925336838,0.01672176457941532,0.003710772143676877
rote,"January, February, March, April, May, June, July, August,",8,16,2.213911771774292,0.8147881627082825,4.024411201477051,7.746386528015137,1307.023193359375,0.4008559584617615,0.2046593874692917,0.05166909843683243,0.011382543481886387
rote,"January, February, March, April, May, June, July, August,",9,16,1.693453311920166,0.2599133849143982,4.128739356994629,8.333211898803711,1663.2520751953125,0.12030468881130219,0.07816290110349655,0.00835428200662136,0.0037920186296105385
rote,"January, February, March, April, May, June, July, August,",10,16,2.0690114498138428,0.8164920806884766,3.982477903366089,7.708248615264893,1408.0574951171875,0.4281342923641205,0.23548349738121033,0.05100572109222412,0.009784516878426075
rote,"January, February, March, April, May, June, July, August,",11,16,1.6797478199005127,0.2256167232990265,4.159274101257324,8.183416366577148,1699.523681640625,0.11046378314495087,0.07333430647850037,0.00910008605569601,0.0026157526299357414
rote,"January, February, March, April, May, June, July, August,",12,16,2.1487371921539307,0.46321260929107666,3.9318087100982666,7.869347095489502,1355.3890380859375,0.21051062643527985,0.11145460605621338,0.028565941378474236,0.005082252901047468
